Name,Time Played,Class,Light,Kills,Deaths,KDR,KDA,Grenade,Melee,Super,Completed 
END GROUP + 11402396227
Crooky1995,395082,Titan,1559,409.0,10.0,40.9,46.85,76.0,50.0,45.0,1.0
obelisk321,495257,Hunter,1581,271.0,16.0,16.9375,20.5,0.0,50.0,0.0,1.0
KamaSutra0868,844267,Titan,1577,203.0,13.0,15.615384615384615,18.384615384615383,35.0,1.0,2.0,1.0
Lamb_Pasty,265141,Hunter,1580,411.0,12.0,34.25,39.666666666666664,16.0,19.0,0.0,1.0
Iwanawanga1994,235668,Warlock,1577,220.0,13.0,16.923076923076923,22.846153846153847,37.0,24.0,3.0,1.0
Caydence667,234954,Warlock,1577,412.0,13.0,31.692307692307693,42.96153846153846,4.0,27.0,6.0,1.0
END GROUP + 11402382843
Pxmpkinnn,130190,Warlock,1578,4583.0,198.0,23.146464646464647,26.275252525252526,365.0,124.0,220.0,1.0
cscampbell,280042,Warlock,1577,3156.0,239.0,13.205020920502092,15.44560669456067,118.0,235.0,272.0,1.0
Nyyri,94521,Titan,1576,1718.0,123.0,13.967479674796747,17.634146341463413,257.0,258.0,43.0,1.0
DUKE DREDGEN,267160,Hunter,1576,814.0,62.0,13.129032258064516,15.564516129032258,44.0,134.0,45.0,0.0
Shnnoww,149215,Titan,1579,2431.0,139.0,17.489208633093526,21.640287769784173,244.0,284.0,109.0,1.0
bigndfan90,160885,Warlock,1573,3506.0,183.0,19.15846994535519,22.707650273224044,1125.0,263.0,74.0,1.0
KDN,72991,Hunter,1572,818.0,70.0,11.685714285714285,14.657142857142857,39.0,47.0,38.0,0.0
SweetestTrap,58591,Warlock,1579,2888.0,191.0,15.120418848167539,18.905759162303664,353.0,249.0,192.0,1.0
END GROUP + 11402386686
morbidinfant,611824,Warlock,1581,95.0,0.0,95.0,103.0,0.0,4.0,9.0,1.0
walker1937,149530,Hunter,1574,64.0,0.0,64.0,73.0,0.0,0.0,0.0,1.0
Ugotmeltedd,268764,Titan,1577,111.0,1.0,111.0,117.5,6.0,2.0,15.0,1.0
Ch333333N_J,582085,Warlock,1588,95.0,0.0,95.0,111.0,1.0,3.0,7.0,1.0
vega shiki,221969,Titan,1575,37.0,1.0,37.0,44.5,12.0,11.0,0.0,1.0
D00M,136440,Titan,1575,79.0,0.0,79.0,84.5,0.0,30.0,4.0,1.0
END GROUP + 11402391982
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
END GROUP + 11402401544
xDrropz_,298551,Warlock,1573,350.0,11.0,31.818181818181817,41.40909090909091,55.0,51.0,9.0,1.0
DRKUAE,287881,Titan,1579,575.0,9.0,63.888888888888886,77.38888888888889,71.0,53.0,0.0,1.0
ONiUAE,151171,Titan,1579,215.0,11.0,19.545454545454547,25.045454545454547,44.0,21.0,13.0,1.0
KLRUAE,197601,Hunter,1578,620.0,12.0,51.666666666666664,62.041666666666664,57.0,39.0,10.0,1.0
DVLUAE,131059,Warlock,1570,281.0,11.0,25.545454545454547,34.95454545454545,80.0,34.0,17.0,1.0
Al-Qa9ab,354591,Warlock,1578,227.0,11.0,20.636363636363637,26.136363636363637,71.0,13.0,4.0,1.0
END GROUP + 11402402557
石上QWQ,332431,Hunter,1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LS_Guyanxu,107154,Warlock,1577,438.0,56.0,7.821428571428571,8.901785714285714,121.0,35.0,3.0,0.0
Mieq_LS,36572,Hunter,1576,1121.0,83.0,13.506024096385541,15.493975903614459,41.0,32.0,23.0,1.0
Chroma,99270,Warlock,1579,1208.0,68.0,17.764705882352942,20.28676470588235,215.0,40.0,15.0,1.0
yoke,143181,Warlock,1576,1247.0,69.0,18.07246376811594,20.05072463768116,333.0,9.0,30.0,1.0
LS_Guyanxu,107154,Titan,1115,452.0,34.0,13.294117647058824,15.941176470588236,0.0,175.0,7.0,1.0
AHPXE,232530,Warlock,1581,612.0,49.0,12.489795918367347,14.39795918367347,201.0,9.0,11.0,0.0
AHPXE,232530,Titan,1581,1034.0,29.0,35.6551724137931,38.724137931034484,0.0,70.0,6.0,1.0
KFC_crazy Thursday _vivo 50,102072,Titan,1577,1135.0,77.0,14.74025974025974,16.571428571428573,0.0,494.0,26.0,1.0
END GROUP + 11402404582
Lovin丶Tg,169481,Hunter,1573,4585.0,219.0,20.93607305936073,23.95433789954338,106.0,825.0,78.0,1.0
我有我的漫漫天涯,119987,Hunter,1581,4339.0,224.0,19.370535714285715,21.546875,96.0,1109.0,101.0,1.0
总有人上人,261411,Warlock,1574,3111.0,199.0,15.633165829145728,19.00502512562814,264.0,278.0,60.0,1.0
garden,155215,Titan,1575,2529.0,202.0,12.51980198019802,14.46039603960396,4.0,608.0,78.0,1.0
1282128858,164012,Warlock,1580,3852.0,215.0,17.91627906976744,22.11627906976744,719.0,75.0,115.0,1.0
清辉夜凝,124087,Titan,1575,3694.0,206.0,17.932038834951456,20.740291262135923,49.0,508.0,17.0,1.0
总有人上人,261411,Hunter,1574,638.0,33.0,19.333333333333332,20.363636363636363,16.0,292.0,5.0,0.0
END GROUP + 11402402296
PedalPen3505,171844,Titan,1574,656.0,47.0,13.957446808510639,16.638297872340427,53.0,216.0,6.0,1.0
AKINGANDQUEEN,111524,Hunter,1574,547.0,37.0,14.783783783783784,17.054054054054053,49.0,57.0,1.0,1.0
LOWBOYSNIPER,245093,Warlock,1573,246.0,17.0,14.470588235294118,19.91176470588235,37.0,38.0,27.0,0.0
im lettuc,228295,Titan,1574,855.0,45.0,19.0,22.022222222222222,0.0,126.0,126.0,1.0
KARMA_ELiXiR,12206,Warlock,1577,364.0,24.0,15.166666666666666,19.666666666666668,0.0,86.0,10.0,1.0
XxToxik-SlimexX,97433,Titan,1567,837.0,26.0,32.19230769230769,36.19230769230769,189.0,71.0,59.0,1.0
RapidBunny3397,129132,Warlock,1571,359.0,14.0,25.642857142857142,31.714285714285715,57.0,35.0,12.0,0.0
EeG Diamond,277375,Warlock,1585,808.0,28.0,28.857142857142858,33.785714285714285,0.0,65.0,28.0,1.0
Revie1934,170956,Hunter,1573,453.0,23.0,19.695652173913043,23.043478260869566,32.0,73.0,0.0,0.0
EeG Diamond,277375,Titan,1576,493.0,17.0,29.0,33.88235294117647,93.0,82.0,0.0,0.0
END GROUP + 11402404435
StayBloodThrsty,156783,Warlock,1578,4885.0,256.0,19.08203125,21.03515625,0.0,20.0,141.0,1.0
AussieCommander,242374,Titan,1568,4712.0,264.0,17.848484848484848,21.255681818181817,1177.0,1044.0,252.0,1.0
Cube9215,173058,Hunter,1579,4605.0,246.0,18.71951219512195,21.802845528455286,219.0,502.0,158.0,1.0
Audaddy,479419,Titan,1577,1040.0,72.0,14.444444444444445,15.868055555555555,198.0,196.0,141.0,0.0
Audaddy,479419,Warlock,1579,2880.0,183.0,15.737704918032787,19.885245901639344,532.0,418.0,38.0,1.0
dluith,271005,Titan,1580,3315.0,221.0,15.0,19.239819004524886,345.0,429.0,150.0,1.0
Seph,106017,Hunter,1574,4887.0,244.0,20.028688524590162,24.020491803278688,354.0,229.0,229.0,1.0
END GROUP + 11402385074
这里是白柔呐（请多多指教）,146549,Hunter,1573,1071.0,71.0,15.084507042253522,18.323943661971832,69.0,240.0,24.0,1.0
上天,273897,Titan,1575,732.0,54.0,13.555555555555555,15.50925925925926,0.0,154.0,6.0,1.0
天涯途上,145901,Titan,1553,1285.0,55.0,23.363636363636363,25.163636363636364,0.0,64.0,0.0,1.0
Annabelle,235225,Warlock,1578,206.0,35.0,5.885714285714286,7.785714285714286,0.0,7.0,6.0,0.0
per1lla,235779,Warlock,1581,621.0,59.0,10.525423728813559,12.101694915254237,71.0,106.0,15.0,1.0
Annabelle,235225,Hunter,1578,199.0,32.0,6.21875,7.46875,0.0,77.0,0.0,1.0
大姐姐一定要扎高马尾吖,144575,Titan,1580,790.0,55.0,14.363636363636363,16.136363636363637,0.0,166.0,18.0,1.0
END GROUP + 11402406721
Rikka,199766,Titan,1582,3410.0,97.0,35.154639175257735,40.5360824742268,311.0,235.0,320.0,1.0
chan_238,193821,Warlock,1577,2507.0,104.0,24.10576923076923,28.735576923076923,493.0,13.0,126.0,1.0
36개월무이자할부,333379,Warlock,1577,2249.0,102.0,22.04901960784314,26.715686274509803,0.0,88.0,114.0,1.0
신입양반,159994,Titan,1583,2691.0,121.0,22.239669421487605,24.371900826446282,585.0,773.0,83.0,1.0
Puke-Puke,53805,Warlock,1575,2425.0,110.0,22.045454545454547,25.295454545454547,844.0,215.0,33.0,1.0
J0J0,16216,Warlock,1351,1026.0,113.0,9.079646017699115,12.601769911504425,0.0,255.0,24.0,1.0
END GROUP + 11402384640
Quanxi(Adept),151697,Warlock,1574,505.0,22.0,22.954545454545453,26.295454545454547,137.0,12.0,9.0,0.0
OskShield,218474,Titan,1576,871.0,61.0,14.278688524590164,17.221311475409838,58.0,149.0,53.0,0.0
OskShield,218474,Hunter,1575,763.0,48.0,15.895833333333334,20.135416666666668,13.0,98.0,2.0,1.0
Kanade,204716,Hunter,1578,2248.0,87.0,25.839080459770116,28.936781609195403,194.0,51.0,38.0,1.0
Quanxi(Adept),151697,Titan,1583,1390.0,55.0,25.272727272727273,28.818181818181817,0.0,164.0,7.0,1.0
Halentine,195531,Warlock,1582,1745.0,105.0,16.61904761904762,19.976190476190474,759.0,124.0,15.0,1.0
南风,309054,Warlock,1579,2116.0,92.0,23.0,26.706521739130434,579.0,202.0,18.0,1.0
大木▯,194833,Titan,1576,1873.0,103.0,18.184466019417474,20.980582524271846,8.0,134.0,2.0,1.0
Kanade,204716,Warlock,1579,374.0,26.0,14.384615384615385,17.75,173.0,3.0,1.0,0.0
Quanxi(Adept),151697,Hunter,1572,366.0,25.0,14.64,15.6,27.0,1.0,0.0,0.0
END GROUP + 11402389049
WhiteLion1470,370964,Titan,1576,810.0,55.0,14.727272727272727,16.645454545454545,56.0,278.0,35.0,1.0
Snoozebotz,249804,Warlock,1575,286.0,14.0,20.428571428571427,22.785714285714285,79.0,24.0,0.0,0.0
It me Finger,178415,Warlock,1577,604.0,53.0,11.39622641509434,13.30188679245283,78.0,259.0,2.0,1.0
THE WATERDRAG0N,148991,Titan,1574,1031.0,59.0,17.47457627118644,19.771186440677965,175.0,169.0,11.0,1.0
Fenmere Uzu,356418,Hunter,1577,726.0,59.0,12.305084745762711,14.432203389830509,30.0,146.0,21.0,1.0
MJCloud901,166973,Warlock,1578,413.0,41.0,10.073170731707316,12.109756097560975,22.0,45.0,1.0,0.0
Wolfsbane2003,127537,Hunter,1575,486.0,13.0,37.38461538461539,42.0,31.0,33.0,21.0,1.0
PromPrince2013,398126,Warlock,1577,419.0,59.0,7.101694915254237,8.5,0.0,156.0,1.0,1.0
END GROUP + 11402407446
Shadoknite,351832,Warlock,1571,68.0,7.0,9.714285714285714,12.357142857142858,22.0,6.0,3.0,0.0
Name is J0SH,110650,Hunter,1575,1385.0,124.0,11.169354838709678,14.375,104.0,58.0,38.0,1.0
Claysalamander,135007,Warlock,1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ysuv,107068,Hunter,1570,68.0,11.0,6.181818181818182,7.681818181818182,15.0,2.0,0.0,0.0
Asttras,218635,Warlock,1579,1830.0,133.0,13.759398496240602,16.913533834586467,167.0,141.0,100.0,1.0
Leo,447635,Titan,1574,86.0,10.0,8.6,10.35,0.0,7.0,19.0,0.0
eggie01224,124923,Warlock,1574,281.0,22.0,12.772727272727273,15.977272727272727,92.0,52.0,0.0,1.0
scenier,130849,Warlock,1577,130.0,12.0,10.833333333333334,12.916666666666666,14.0,5.0,12.0,0.0
Mahiro,193270,Warlock,1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mxlp,97550,Titan,1575,2149.0,136.0,15.801470588235293,18.658088235294116,102.0,205.0,0.0,1.0
"Our Lord, Screebus Christ",97891,Hunter,1566,1311.0,114.0,11.5,14.00438596491228,52.0,147.0,30.0,0.0
Userless,48170,Warlock,1569,1925.0,89.0,21.629213483146067,24.325842696629213,374.0,87.0,52.0,0.0
Jakobe,148284,Warlock,1569,1770.0,89.0,19.8876404494382,22.780898876404493,659.0,132.0,72.0,0.0
PunchedYou,164905,Warlock,1573,583.0,16.0,36.4375,39.75,29.0,21.0,22.0,1.0
antigypsy11234,64393,Hunter,1578,97.0,16.0,6.0625,7.3125,0.0,19.0,0.0,0.0
MaakTea,151149,Titan,1574,1092.0,19.0,57.473684210526315,61.36842105263158,32.0,29.0,28.0,1.0
END GROUP + 11402403794
X-jookr12,128891,Hunter,1569,527.0,57.0,9.24561403508772,12.929824561403509,104.0,69.0,0.0,1.0
ChaosReaper1770,385491,Warlock,1575,1054.0,62.0,17.0,19.806451612903224,211.0,122.0,30.0,1.0
EnityisCosmic,161688,Hunter,1577,971.0,53.0,18.32075471698113,22.11320754716981,67.0,203.0,5.0,1.0
Nyxven Gaming,245505,Titan,1581,1505.0,44.0,34.20454545454545,38.52272727272727,120.0,224.0,137.0,1.0
Snipez1028,157288,Titan,1577,1130.0,49.0,23.06122448979592,26.959183673469386,93.0,59.0,65.0,1.0
AceOfBlades7492,75673,Hunter,1576,1361.0,54.0,25.203703703703702,29.37962962962963,183.0,156.0,41.0,1.0
END GROUP + 11402400645
Chanel,121434,Hunter,1580,107.0,0.0,107.0,114.5,4.0,10.0,0.0,1.0
GG.Boy,76425,Warlock,1575,24.0,1.0,24.0,30.5,0.0,0.0,1.0,1.0
小啾咪,281076,Titan,1578,90.0,0.0,90.0,100.5,0.0,25.0,1.0,1.0
草莓味嘎嘣脆,109779,Titan,1582,111.0,0.0,111.0,120.0,0.0,36.0,4.0,1.0
赫斯218,412946,Hunter,1576,63.0,1.0,63.0,74.0,3.0,0.0,0.0,1.0
kant,199615,Titan,1580,146.0,0.0,146.0,155.0,0.0,0.0,0.0,1.0
END GROUP + 11402409369
Hopxlxssnxss,143755,Titan,1573,1120.0,42.0,26.666666666666668,29.071428571428573,150.0,299.0,71.0,1.0
xl Colour lx,275710,Warlock,1576,356.0,27.0,13.185185185185185,14.703703703703704,15.0,9.0,0.0,0.0
BoogieMan190,208321,Warlock,1572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Darth_Fluffy,226975,Hunter,1570,270.0,24.0,11.25,14.291666666666666,41.0,5.0,10.0,0.0
Nemesis-Kid-007,159773,Warlock,1578,665.0,22.0,30.227272727272727,35.56818181818182,0.0,140.0,10.0,1.0
Mori Gaming4910,173575,Titan,1575,934.0,24.0,38.916666666666664,48.104166666666664,0.0,219.0,16.0,1.0
RedBear2742,183738,Warlock,1571,41.0,5.0,8.2,11.2,9.0,10.0,0.0,0.0
PickleRick,79902,Warlock,1572,744.0,54.0,13.777777777777779,15.62962962962963,182.0,72.0,4.0,1.0
Kycklinggull1,128672,Titan,1577,1108.0,49.0,22.612244897959183,26.56122448979592,146.0,113.0,143.0,1.0
anarcho-lexbian,82983,Hunter,1574,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
This_is_the_way,202880,Hunter,1575,350.0,29.0,12.068965517241379,13.96551724137931,32.0,17.0,0.0,0.0
STXP-YOU-TRYHARD,49991,Hunter,1351,768.0,35.0,21.942857142857143,28.1,198.0,104.0,35.0,1.0
END GROUP + 11402412472
ALPHADKON,317381,Warlock,1582,839.0,79.0,10.620253164556962,13.512658227848101,94.0,127.0,41.0,1.0
Five Verses,211760,Titan,1589,2635.0,122.0,21.598360655737704,25.18032786885246,198.0,331.0,362.0,1.0
Proathea,321359,Titan,1576,2144.0,127.0,16.881889763779526,20.251968503937007,350.0,204.0,105.0,1.0
Dredgen Meme,229428,Warlock,1579,68.0,10.0,6.8,7.85,13.0,8.0,0.0,0.0
Marshal Ferrets,152032,Warlock,1579,734.0,52.0,14.115384615384615,16.923076923076923,52.0,71.0,7.0,0.0
ZyIac,283475,Warlock,1577,1321.0,143.0,9.237762237762238,11.996503496503497,288.0,118.0,15.0,1.0
Dai hendo,271537,Warlock,1574,1879.0,144.0,13.04861111111111,15.819444444444445,556.0,302.0,42.0,1.0
ZestyIGalaxy,86482,Titan,1578,2715.0,127.0,21.37795275590551,24.385826771653544,404.0,460.0,350.0,1.0
END GROUP + 11402398066
IllDon Javier,257792,Titan,1581,74.0,0.0,74.0,87.0,3.0,7.0,1.0,1.0
Bersek vCaligo,609523,Warlock,1579,61.0,0.0,61.0,76.5,7.0,13.0,6.0,1.0
CorkSaturn,195837,Hunter,1575,118.0,0.0,118.0,145.5,0.0,4.0,0.0,1.0
Dhark31,500996,Hunter,1579,130.0,3.0,43.333333333333336,46.333333333333336,2.0,0.0,0.0,1.0
aR Axtur,317419,Warlock,1575,129.0,2.0,64.5,70.25,49.0,3.0,1.0,1.0
Curvypaper32,301917,Hunter,1579,47.0,0.0,47.0,63.5,0.0,2.0,0.0,1.0
END GROUP + 11402410646
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
END GROUP + 11402410828
LordVortex15,250581,Titan,1576,507.0,13.0,39.0,45.53846153846154,57.0,74.0,19.0,1.0
vuhwang,107098,Titan,1564,781.0,46.0,16.97826086956522,21.27173913043478,121.0,143.0,16.0,1.0
Mikuuno,221488,Warlock,1575,769.0,49.0,15.693877551020408,19.112244897959183,4.0,122.0,11.0,1.0
Mikuuno,221488,Hunter,1431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bidy,100258,Titan,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Booty_Klaps_Moe,104620,Titan,1573,1402.0,48.0,29.208333333333332,32.822916666666664,192.0,221.0,85.0,1.0
my2mm,174570,Hunter,1573,506.0,59.0,8.576271186440678,11.533898305084746,5.0,80.0,5.0,1.0
UrJustBadatThis,73407,Warlock,1579,287.0,23.0,12.478260869565217,15.217391304347826,8.0,37.0,6.0,0.0
Alphabyter,146853,Warlock,1580,511.0,35.0,14.6,18.84285714285714,0.0,41.0,23.0,1.0
Nishimiyya,179109,Warlock,1569,1306.0,44.0,29.681818181818183,31.5,173.0,40.0,7.0,0.0
SSCRAYON,99393,Hunter,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikuuno,221488,Titan,1398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FreeCelebrant,118231,Hunter,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 11402412481
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy
END GROUP + 11402416525
Milty,380701,Titan,1586,4328.0,241.0,17.95850622406639,21.014522821576765,455.0,1137.0,268.0,1.0
ツ,523027,Warlock,1580,2398.0,92.0,26.065217391304348,31.130434782608695,74.0,290.0,44.0,1.0
Milty,380701,Hunter,1529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeheng,123487,Warlock,1578,3068.0,125.0,24.544,29.088,479.0,146.0,61.0,0.0
420ender,287343,Titan,1581,3514.0,217.0,16.193548387096776,18.702764976958527,257.0,810.0,112.0,1.0
MaN_LoK,250956,Warlock,1579,1662.0,86.0,19.325581395348838,24.226744186046513,112.0,136.0,24.0,1.0
seasonOfBugs,155790,Hunter,1577,1453.0,105.0,13.838095238095239,17.066666666666666,91.0,97.0,22.0,0.0
matthewyu,120409,Warlock,1578,1754.0,129.0,13.5968992248062,15.418604651162791,327.0,226.0,39.0,0.0
UwUz,112604,Hunter,1579,4190.0,223.0,18.789237668161434,21.630044843049326,446.0,1061.0,22.0,1.0
▯▯,213516,Titan,1586,2113.0,103.0,20.514563106796118,24.233009708737864,302.0,672.0,52.0,1.0
END GROUP + 11402405787
WaffleMaker,256718,Hunter,1576,965.0,70.0,13.785714285714286,17.5,135.0,260.0,21.0,1.0
Martijn,294179,Warlock,1577,1033.0,58.0,17.810344827586206,21.93103448275862,89.0,63.0,23.0,1.0
Shin,251272,Warlock,1577,1322.0,57.0,23.19298245614035,27.29824561403509,396.0,99.0,63.0,1.0
Gandolin,254827,Warlock,1546,762.0,55.0,13.854545454545455,17.845454545454544,228.0,25.0,0.0,1.0
Danny,107954,Warlock,1570,1057.0,54.0,19.574074074074073,24.425925925925927,124.0,97.0,24.0,1.0
Raikozen,150585,Hunter,1576,1522.0,62.0,24.548387096774192,28.483870967741936,124.0,110.0,40.0,1.0
END GROUP + 11402394092
摆烂,114884,Titan,1572,1933.0,146.0,13.23972602739726,15.325342465753424,82.0,467.0,106.0,1.0
▯Hanta,148046,Hunter,1576,1820.0,157.0,11.59235668789809,13.95859872611465,50.0,93.0,27.0,1.0
TOM,164304,Titan,1580,2454.0,139.0,17.654676258992804,19.884892086330936,25.0,719.0,35.0,1.0
春风十里,167897,Warlock,1579,1628.0,151.0,10.781456953642385,12.841059602649006,33.0,184.0,58.0,1.0
raldenmei,58447,Hunter,1578,2167.0,151.0,14.350993377483444,16.572847682119207,61.0,167.0,97.0,1.0
小天朗星,126845,Warlock,1578,1946.0,150.0,12.973333333333333,15.8,51.0,49.0,34.0,1.0
END GROUP + 11402414364
jSauce70,174521,Titan,1574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MostyPosty,265408,Titan,1573,394.0,23.0,17.130434782608695,19.08695652173913,0.0,51.0,14.0,0.0
MostyPosty,265408,Hunter,1573,97.0,3.0,32.333333333333336,37.0,0.0,10.0,0.0,1.0
joelbudai007,133088,Hunter,1570,10.0,4.0,2.5,3.75,0.0,4.0,0.0,0.0
ObjectedAbyss37,57353,Warlock,1571,372.0,33.0,11.272727272727273,13.106060606060606,41.0,94.0,3.0,1.0
Kruddy j,188807,Titan,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taktition,156131,Warlock,1581,429.0,29.0,14.793103448275861,18.120689655172413,102.0,25.0,1.0,1.0
NobleNZ4660,447638,Warlock,1573,589.0,29.0,20.310344827586206,24.29310344827586,202.0,59.0,3.0,1.0
Cephalon Gh0st,97745,Warlock,1569,501.0,21.0,23.857142857142858,28.0,57.0,77.0,13.0,1.0
Krosstic,41411,Hunter,1576,333.0,32.0,10.40625,12.5,2.0,5.0,5.0,1.0
END GROUP + 11402396991
Halogunna629,126272,Hunter,1567,87.0,5.0,17.4,18.9,0.0,1.0,2.0,1.0
snitty,198943,Warlock,1572,63.0,5.0,12.6,14.1,6.0,5.0,2.0,1.0
Sir-Carbonara,382396,Warlock,1583,154.0,8.0,19.25,21.5625,5.0,3.0,15.0,1.0
SWAGGIE555,338892,Warlock,1585,40.0,9.0,4.444444444444445,5.5,1.0,1.0,1.0,1.0
iSlay,215135,Warlock,1574,79.0,5.0,15.8,18.2,4.0,5.0,0.0,1.0
Hello_Keithy1,225898,Warlock,1570,79.0,5.0,15.8,18.1,2.0,1.0,5.0,1.0
AkySy~,113187,Hunter,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 11402391384
Aisaka Koga,156873,Hunter,1574,2635.0,194.0,13.582474226804123,16.414948453608247,159.0,32.0,47.0,1.0
rockorg,232971,Titan,1573,3261.0,189.0,17.253968253968253,19.203703703703702,301.0,424.0,405.0,1.0
